Date	Open	High	Low	Close
Apr 10, 2025 00:00	1.90600	1.88320	1.96163	1.95779
Apr 09, 2025 00:00	1.98570	1.89143	2.00052	1.90585
Apr 08, 2025 00:00	1.94001	1.91813	1.99219	1.98566
Apr 07, 2025 00:00	1.96140	1.88818	1.97072	1.93968
Apr 06, 2025 00:00	1.95374	1.94863	1.97402	1.96148
Apr 04, 2025 00:00	1.83999	1.83840	1.94640	1.93039
Apr 03, 2025 00:00	1.82070	1.81389	1.84567	1.84010
Apr 02, 2025 00:00	1.79969	1.78910	1.82276	1.82076
Apr 01, 2025 00:00	1.81327	1.79892	1.81679	1.79973
Mar 31, 2025 00:00	1.80698	1.80590	1.82199	1.81320
Mar 30, 2025 00:00	1.81087	1.80701	1.81136	1.80704
Mar 28, 2025 00:00	1.80031	1.79585	1.80620	1.80369
Mar 27, 2025 00:00	1.79918	1.78990	1.80265	1.80034
Mar 26, 2025 00:00	1.79672	1.78773	1.80323	1.79921
Mar 25, 2025 00:00	1.80209	1.79388	1.80346	1.79656
Mar 24, 2025 00:00	1.80822	1.79892	1.80838	1.80200
Mar 21, 2025 00:00	1.80307	1.79665	1.80878	1.80554
Mar 20, 2025 00:00	1.79311	1.79305	1.80737	1.79969
Mar 19, 2025 00:00	1.79295	1.79032	1.80401	1.79314
Mar 18, 2025 00:00	1.77832	1.77592	1.79553	1.79298
Mar 17, 2025 00:00	1.78827	1.77689	1.78904	1.77832
Mar 16, 2025 00:00	1.79090	1.78444	1.79099	1.78824
Mar 14, 2025 00:00	1.80255	1.78482	1.80388	1.78575
Mar 13, 2025 00:00	1.79199	1.79073	1.80711	1.80239
Mar 12, 2025 00:00	1.79830	1.79199	1.80522	1.79215
Mar 11, 2025 00:00	1.80956	1.79627	1.82033	1.79833
Mar 10, 2025 00:00	1.80848	1.79714	1.81225	1.80963
Mar 09, 2025 00:00	1.80567	1.80180	1.81058	1.80855
Mar 07, 2025 00:00	1.78801	1.78744	1.81337	1.80203
Mar 06, 2025 00:00	1.77592	1.76638	1.79150	1.78789
Mar 05, 2025 00:00	1.79292	1.77001	1.80054	1.77167
Mar 04, 2025 00:00	1.79414	1.78926	1.81353	1.79282
Mar 03, 2025 00:00	1.78396	1.78082	1.79817	1.79404
Feb 28, 2025 00:00	1.78524	1.78126	1.79167	1.78425
Feb 27, 2025 00:00	1.77629	1.76622	1.78610	1.78301
Feb 26, 2025 00:00	1.76435	1.76398	1.77724	1.77214
Feb 25, 2025 00:00	1.75849	1.75380	1.77355	1.76445
Feb 24, 2025 00:00	1.74761	1.74511	1.76004	1.75824
Feb 23, 2025 00:00	1.75346	1.74700	1.75559	1.74770
Feb 21, 2025 00:00	1.74392	1.73711	1.75509	1.75236
Feb 20, 2025 00:00	1.74353	1.73536	1.74837	1.73901
Feb 19, 2025 00:00	1.74216	1.73696	1.74749	1.74359
Feb 18, 2025 00:00	1.74902	1.74122	1.75079	1.74216
Feb 17, 2025 00:00	1.74834	1.74283	1.74920	1.74682
Feb 16, 2025 00:00	1.75633	1.74825	1.75725	1.74828
Feb 14, 2025 00:00	1.75285	1.74538	1.75519	1.74899
Feb 13, 2025 00:00	1.74666	1.74164	1.76152	1.75276
Feb 12, 2025 00:00	1.73937	1.73653	1.75337	1.74292
Feb 11, 2025 00:00	1.75180	1.73868	1.75230	1.73937
Feb 10, 2025 00:00	1.76298	1.74706	1.76298	1.75015
Feb 09, 2025 00:00	1.76298	1.75396	1.76298	1.75432
Feb 07, 2025 00:00	1.76345	1.74954	1.76426	1.75297
Feb 06, 2025 00:00	1.76579	1.75787	1.76994	1.75883
Feb 05, 2025 00:00	1.77013	1.76137	1.77013	1.76488
Feb 04, 2025 00:00	1.76813	1.76258	1.77595	1.76741
Feb 03, 2025 00:00	1.77911	1.76258	1.79305	1.76457
Feb 02, 2025 00:00	1.77790	1.77402	1.77983	1.77926
Jan 31, 2025 00:00	1.77443	1.75945	1.77497	1.76763
Jan 30, 2025 00:00	1.76850	1.76442	1.77506	1.76935
Jan 29, 2025 00:00	1.76913	1.76697	1.77670	1.76838
Jan 28, 2025 00:00	1.76641	1.76283	1.77296	1.76916
Jan 27, 2025 00:00	1.75559	1.75128	1.77085	1.76638
Jan 26, 2025 00:00	1.75556	1.75128	1.75556	1.75236
Jan 24, 2025 00:00	1.75423	1.74633	1.75568	1.74883
Jan 23, 2025 00:00	1.76295	1.75196	1.76295	1.75423
Jan 22, 2025 00:00	1.76283	1.75608	1.76398	1.75926
Jan 21, 2025 00:00	1.75728	1.75664	1.77098	1.76137
Jan 20, 2025 00:00	1.76922	1.75282	1.77001	1.75731
Jan 19, 2025 00:00	1.76869	1.76373	1.76903	1.76454
Jan 17, 2025 00:00	1.76750	1.75910	1.77620	1.76678
Jan 16, 2025 00:00	1.76376	1.75559	1.76869	1.76778
Jan 15, 2025 00:00	1.77032	1.75806	1.77296	1.75837
Jan 14, 2025 00:00	1.76364	1.76221	1.77327	1.77026
Jan 13, 2025 00:00	1.77245	1.76152	1.77734	1.76373
Jan 12, 2025 00:00	1.77813	1.77154	1.77832	1.77242
Jan 10, 2025 00:00	1.77160	1.76682	1.77547	1.77510
Jan 09, 2025 00:00	1.76728	1.76707	1.77494	1.77154
Jan 08, 2025 00:00	1.76373	1.76078	1.77195	1.76747
Jan 07, 2025 00:00	1.77139	1.75503	1.77142	1.76364
Jan 06, 2025 00:00	1.76778	1.76063	1.77343	1.77145
Jan 05, 2025 00:00	1.77220	1.76738	1.77431	1.76772
Jan 03, 2025 00:00	1.76828	1.76351	1.77324	1.76969
Jan 02, 2025 00:00	1.77892	1.76407	1.78212	1.76819
Jan 01, 2025 00:00	1.78584	1.77850	1.78763	1.77892
Dec 31, 2024 00:00	1.78056	1.77775	1.78514	1.78018
Dec 30, 2024 00:00	1.78132	1.77302	1.78275	1.78056
Dec 29, 2024 00:00	1.78801	1.77942	1.78840	1.78129
Dec 27, 2024 00:00	1.78763	1.78301	1.79157	1.78307
Dec 26, 2024 00:00	1.78101	1.77771	1.79083	1.78763
Dec 25, 2024 00:00	1.78423	1.75932	1.81659	1.78104
Dec 24, 2024 00:00	1.78581	1.77885	1.78622	1.78079
Dec 23, 2024 00:00	1.79032	1.77980	1.79256	1.78272
Dec 22, 2024 00:00	1.79179	1.79016	1.79672	1.79061
Dec 20, 2024 00:00	1.78520	1.78393	1.79701	1.79029
Dec 19, 2024 00:00	1.78760	1.77756	1.79019	1.78527
Dec 18, 2024 00:00	1.76766	1.76757	1.78865	1.78753
Dec 17, 2024 00:00	1.75432	1.75399	1.77082	1.76772
Dec 16, 2024 00:00	1.76152	1.75374	1.76554	1.75432
Dec 15, 2024 00:00	1.76650	1.76038	1.76650	1.76143
Dec 13, 2024 00:00	1.75970	1.75494	1.76364	1.76233
Dec 12, 2024 00:00	1.77949	1.75423	1.77993	1.75973
Dec 11, 2024 00:00	1.77866	1.77252	1.78418	1.77409
Dec 10, 2024 00:00	1.76819	1.76778	1.78504	1.77689
Dec 09, 2024 00:00	1.77873	1.76025	1.78161	1.76825
Dec 08, 2024 00:00	1.78444	1.77756	1.78444	1.77869
Dec 06, 2024 00:00	1.76819	1.76339	1.78702	1.78129
Dec 05, 2024 00:00	1.75954	1.75352	1.76819	1.76519
Dec 04, 2024 00:00	1.73980	1.73895	1.76233	1.75954
Dec 03, 2024 00:00	1.74502	1.73557	1.74804	1.73971
Dec 02, 2024 00:00	1.74365	1.73714	1.74801	1.74271
Dec 01, 2024 00:00	1.74730	1.74249	1.74761	1.74362
Nov 29, 2024 00:00	1.74630	1.73977	1.74782	1.74128
Nov 28, 2024 00:00	1.74474	1.73937	1.74785	1.74171
Nov 27, 2024 00:00	1.74325	1.74052	1.75076	1.74468
Nov 26, 2024 00:00	1.73883	1.73464	1.74840	1.74304
Nov 25, 2024 00:00	1.72161	1.71462	1.74414	1.74077
Nov 24, 2024 00:00	1.72161	1.71462	1.72307	1.71727
Nov 22, 2024 00:00	1.73358	1.71836	1.73895	1.72016
Nov 21, 2024 00:00	1.73789	1.73043	1.74064	1.73238
Nov 20, 2024 00:00	1.73316	1.73187	1.74459	1.73798
Nov 19, 2024 00:00	1.74052	1.73313	1.74697	1.73313
Nov 18, 2024 00:00	1.74104	1.73834	1.74819	1.74052
Nov 17, 2024 00:00	1.74621	1.74073	1.74789	1.74116
Nov 15, 2024 00:00	1.74395	1.73840	1.74676	1.74246
Nov 14, 2024 00:00	1.73880	1.73656	1.74450	1.73977
Nov 13, 2024 00:00	1.73629	1.73337	1.74462	1.73883
Nov 12, 2024 00:00	1.72679	1.72530	1.73971	1.73617
Nov 11, 2024 00:00	1.73608	1.72607	1.73828	1.72673
Nov 10, 2024 00:00	1.73572	1.73289	1.73783	1.73367
Nov 08, 2024 00:00	1.71659	1.71618	1.75465	1.73581
Nov 07, 2024 00:00	1.73492	1.71413	1.73732	1.71792
Nov 06, 2024 00:00	1.74530	1.73239	1.75994	1.73859
Nov 05, 2024 00:00	1.75816	1.73883	1.76056	1.74587
Nov 04, 2024 00:00	1.74743	1.74731	1.76180	1.75769
Nov 03, 2024 00:00	1.74545	1.74413	1.75107	1.74877
Nov 01, 2024 00:00	1.76094	1.74466	1.76647	1.75346
Oct 31, 2024 00:00	1.75629	1.75478	1.76960	1.76069
Oct 30, 2024 00:00	1.75796	1.74950	1.76523	1.75602
Oct 29, 2024 00:00	1.75708	1.75235	1.76398	1.75793
Oct 28, 2024 00:00	1.74328	1.74095	1.75871	1.75685
Oct 27, 2024 00:00	1.74363	1.74155	1.74538	1.74398
Oct 25, 2024 00:00	1.74077	1.73604	1.75486	1.74679
Oct 24, 2024 00:00	1.74095	1.73258	1.74785	1.74064
Oct 23, 2024 00:00	1.73100	1.72436	1.74581	1.73904
Oct 22, 2024 00:00	1.73606	1.72603	1.73883	1.72884
Oct 21, 2024 00:00	1.72194	1.71981	1.73699	1.73644
Oct 20, 2024 00:00	1.72726	1.72156	1.72726	1.72209
Oct 18, 2024 00:00	1.72361	1.71721	1.72712	1.72592
Oct 17, 2024 00:00	1.73340	1.72166	1.73521	1.72348
Oct 16, 2024 00:00	1.73638	1.73036	1.74034	1.73397
Oct 15, 2024 00:00	1.72429	1.72230	1.73726	1.73611
Oct 14, 2024 00:00	1.73068	1.71971	1.73400	1.72444
Oct 13, 2024 00:00	1.73055	1.72921	1.73313	1.73133
Oct 11, 2024 00:00	1.73131	1.72589	1.73551	1.72852
Oct 10, 2024 00:00	1.73040	1.72295	1.73801	1.73190
Oct 09, 2024 00:00	1.73100	1.72399	1.73611	1.73043
Oct 08, 2024 00:00	1.73199	1.72675	1.74611	1.73190
Oct 07, 2024 00:00	1.71403	1.71181	1.74172	1.73224
Oct 06, 2024 00:00	1.71684	1.70965	1.72444	1.71310
Oct 04, 2024 00:00	1.71385	1.70936	1.75272	1.75138
Oct 03, 2024 00:00	1.70943	1.70454	1.72087	1.71400
Oct 02, 2024 00:00	1.71789	1.70462	1.72087	1.70928
Oct 01, 2024 00:00	1.71069	1.70355	1.72432	1.71774
Sep 30, 2024 00:00	1.71786	1.70518	1.72031	1.71075
Sep 29, 2024 00:00	1.72282	1.71762	1.72637	1.71792
Sep 27, 2024 00:00	1.71455	1.71103	1.73098	1.72405
Sep 26, 2024 00:00	1.72338	1.70951	1.72916	1.71450
Sep 25, 2024 00:00	1.72072	1.71021	1.73085	1.72369
Sep 24, 2024 00:00	1.72738	1.71559	1.72980	1.72076
Sep 23, 2024 00:00	1.72557	1.71880	1.72885	1.72729
Sep 22, 2024 00:00	1.73289	1.72542	1.73298	1.72563
Sep 20, 2024 00:00	1.73220	1.72429	1.73822	1.73204
Sep 19, 2024 00:00	1.74434	1.72581	1.74881	1.73217
Sep 18, 2024 00:00	1.74770	1.74246	1.75979	1.74462
Sep 17, 2024 00:00	1.75365	1.74575	1.75932	1.74782
Sep 16, 2024 00:00	1.75627	1.75223	1.76143	1.75362
Sep 15, 2024 00:00	1.76501	1.75623	1.76504	1.75639
Sep 13, 2024 00:00	1.74946	1.74828	1.76647	1.76281
Sep 12, 2024 00:00	1.75709	1.74538	1.76180	1.74935
Sep 11, 2024 00:00	1.77529	1.75528	1.78635	1.75809
Sep 10, 2024 00:00	1.76832	1.76514	1.78094	1.77551
Sep 09, 2024 00:00	1.77715	1.76641	1.77841	1.76822
Sep 08, 2024 00:00	1.78018	1.77538	1.78171	1.77633
Sep 06, 2024 00:00	1.75813	1.75251	1.78537	1.77867
Sep 05, 2024 00:00	1.76006	1.74998	1.76638	1.75812
Sep 04, 2024 00:00	1.75282	1.74460	1.76627	1.76025
Sep 03, 2024 00:00	1.73052	1.72785	1.75588	1.75251
Sep 02, 2024 00:00	1.73686	1.72831	1.74146	1.73055
Aug 30, 2024 00:00	1.73853	1.72958	1.74372	1.74064
Aug 29, 2024 00:00	1.75141	1.73296	1.75377	1.73748
Aug 28, 2024 00:00	1.75050	1.74248	1.75747	1.75254
Aug 27, 2024 00:00	1.74289	1.73697	1.75377	1.75053
Aug 26, 2024 00:00	1.73916	1.73825	1.75081	1.74290
Aug 23, 2024 00:00	1.75162	1.73395	1.76460	1.76460
Aug 22, 2024 00:00	1.74086	1.73994	1.75875	1.75061
Aug 21, 2024 00:00	1.73646	1.73324	1.74920	1.74078
Aug 20, 2024 00:00	1.72164	1.72139	1.74171	1.73660
Aug 19, 2024 00:00	1.72729	1.71968	1.73913	1.72172
Aug 16, 2024 00:00	1.73337	1.72855	1.74471	1.73101
Aug 15, 2024 00:00	1.75205	1.72951	1.75969	1.73334
Aug 14, 2024 00:00	1.74167	1.73894	1.75879	1.75226
Aug 13, 2024 00:00	1.75590	1.74087	1.78697	1.74183
Aug 12, 2024 00:00	1.75998	1.73893	1.76211	1.75608
Aug 09, 2024 00:00	1.75007	1.74643	1.77205	1.76374
Aug 08, 2024 00:00	1.78387	1.74946	1.79276	1.75015
Aug 07, 2024 00:00	1.80044	1.75904	1.80278	1.78380
Aug 06, 2024 00:00	1.79524	1.78721	1.81455	1.80031
Aug 05, 2024 00:00	1.79733	1.79341	1.86463	1.79562
Aug 02, 2024 00:00	1.76415	1.75584	1.82003	1.82003
Aug 01, 2024 00:00	1.73893	1.73878	1.77257	1.76426
Jul 31, 2024 00:00	1.73376	1.73273	1.75223	1.73889
Jul 30, 2024 00:00	1.72264	1.71727	1.74315	1.73362
Jul 29, 2024 00:00	1.72548	1.72088	1.73160	1.72266
Jul 26, 2024 00:00	1.73622	1.72365	1.73937	1.73937
Jul 25, 2024 00:00	1.71875	1.71827	1.74997	1.73619
Jul 24, 2024 00:00	1.69647	1.69544	1.72284	1.71868
Jul 23, 2024 00:00	1.69325	1.69176	1.69924	1.69649
Jul 22, 2024 00:00	1.68178	1.68104	1.69722	1.69325
Jul 19, 2024 00:00	1.68082	1.67726	1.68990	1.68329
Jul 18, 2024 00:00	1.68436	1.67700	1.68833	1.68093
Jul 17, 2024 00:00	1.66047	1.65957	1.68839	1.68479
Jul 16, 2024 00:00	1.65134	1.65075	1.66661	1.66287
Jul 15, 2024 00:00	1.64666	1.64631	1.65530	1.65117
Jul 12, 2024 00:00	1.64850	1.64580	1.67528	1.67487
Jul 11, 2024 00:00	1.64715	1.64375	1.65590	1.64839
Jul 10, 2024 00:00	1.65257	1.64646	1.65673	1.64701
Jul 09, 2024 00:00	1.65189	1.64998	1.65782	1.65267
Jul 08, 2024 00:00	1.65577	1.65125	1.66083	1.65212
Jul 05, 2024 00:00	1.65174	1.64889	1.65986	1.65986
Jul 04, 2024 00:00	1.65536	1.64715	1.65618	1.65191
Jul 03, 2024 00:00	1.65925	1.65043	1.66248	1.65393
Jul 02, 2024 00:00	1.66382	1.65803	1.66973	1.65937
Jul 01, 2024 00:00	1.66417	1.65907	1.67056	1.66379
Jun 28, 2024 00:00	1.67367	1.66368	1.68095	1.66973
Jun 27, 2024 00:00	1.67749	1.67030	1.67983	1.67352
Jun 26, 2024 00:00	1.68078	1.66757	1.68529	1.67748
Jun 25, 2024 00:00	1.68254	1.67750	1.69112	1.68098
Jun 24, 2024 00:00	1.68526	1.67946	1.68976	1.68407
Jun 21, 2024 00:00	1.68421	1.68020	1.69062	1.68577
Jun 20, 2024 00:00	1.69435	1.67992	1.70039	1.68424
Jun 19, 2024 00:00	1.69787	1.69197	1.70308	1.69435
Jun 18, 2024 00:00	1.70100	1.69415	1.71259	1.69797
Jun 17, 2024 00:00	1.69866	1.69593	1.70619	1.70090
Jun 14, 2024 00:00	1.68685	1.68523	1.70474	1.69914
Jun 13, 2024 00:00	1.67828	1.67643	1.69059	1.68697
Jun 12, 2024 00:00	1.68570	1.67279	1.69559	1.67842
Jun 11, 2024 00:00	1.68802	1.68479	1.69348	1.68566
Jun 10, 2024 00:00	1.69563	1.68631	1.69779	1.68811
Jun 07, 2024 00:00	1.68527	1.68266	1.71316	1.71271
Jun 06, 2024 00:00	1.68330	1.67969	1.69262	1.68524
Jun 05, 2024 00:00	1.69079	1.68146	1.69299	1.68330
Jun 04, 2024 00:00	1.67008	1.66823	1.69520	1.69076
Jun 03, 2024 00:00	1.66706	1.66346	1.68056	1.67017
May 31, 2024 00:00	1.66974	1.65820	1.67196	1.66705
May 30, 2024 00:00	1.65579	1.65385	1.68858	1.66984
