Date	Open	High	Low	Close
May 05, 2025 00:00	1.67729	1.66889	1.68620	1.68138
May 04, 2025 00:00	1.67325	1.67246	1.67780	1.67743
May 02, 2025 00:00	1.67059	1.66436	1.68302	1.67051
May 01, 2025 00:00	1.66964	1.65901	1.67311	1.67062
Apr 30, 2025 00:00	1.67926	1.66706	1.68370	1.66967
Apr 29, 2025 00:00	1.68774	1.67513	1.68831	1.67918
Apr 28, 2025 00:00	1.67583	1.66895	1.68896	1.68702
Apr 27, 2025 00:00	1.67583	1.67196	1.67912	1.67423
Apr 25, 2025 00:00	1.67244	1.66561	1.67774	1.67586
Apr 24, 2025 00:00	1.67235	1.67143	1.68121	1.67227
Apr 23, 2025 00:00	1.67639	1.67023	1.68569	1.67232
Apr 22, 2025 00:00	1.70978	1.67196	1.71040	1.67633
Apr 21, 2025 00:00	1.70164	1.70094	1.71736	1.70984
Apr 20, 2025 00:00	1.69900	1.69494	1.70248	1.70164
Apr 18, 2025 00:00	1.69162	1.69085	1.69710	1.69621
Apr 17, 2025 00:00	1.70288	1.68254	1.70337	1.69156
Apr 16, 2025 00:00	1.70082	1.69630	1.71259	1.70300
Apr 15, 2025 00:00	1.70308	1.69368	1.70993	1.70071
Apr 14, 2025 00:00	1.69584	1.68028	1.70984	1.70294
Apr 13, 2025 00:00	1.69532	1.69377	1.69843	1.69584
Apr 11, 2025 00:00	1.69990	1.69210	1.71503	1.69941
Apr 10, 2025 00:00	1.64845	1.63991	1.70126	1.69984
Apr 09, 2025 00:00	1.68520	1.64134	1.69750	1.64826
Apr 08, 2025 00:00	1.65626	1.64872	1.68825	1.68520
Apr 07, 2025 00:00	1.67218	1.63586	1.68501	1.65631
Apr 06, 2025 00:00	1.67003	1.66171	1.67647	1.67227
Apr 04, 2025 00:00	1.63910	1.63755	1.67406	1.65442
Apr 03, 2025 00:00	1.62119	1.62017	1.64593	1.63921
Apr 02, 2025 00:00	1.61749	1.61192	1.62758	1.62127
Apr 01, 2025 00:00	1.62813	1.61684	1.63303	1.61755
Mar 31, 2025 00:00	1.62462	1.62388	1.63223	1.62821
Mar 30, 2025 00:00	1.62904	1.62438	1.62967	1.62446
Mar 28, 2025 00:00	1.62293	1.61980	1.62734	1.62356
Mar 27, 2025 00:00	1.61666	1.61421	1.62541	1.62293
Mar 26, 2025 00:00	1.61723	1.61005	1.61870	1.61676
Mar 25, 2025 00:00	1.62180	1.61697	1.62549	1.61723
Mar 24, 2025 00:00	1.62710	1.61559	1.62763	1.62193
Mar 21, 2025 00:00	1.62705	1.61998	1.63076	1.62507
Mar 20, 2025 00:00	1.63393	1.62135	1.63728	1.62472
Mar 19, 2025 00:00	1.63108	1.62559	1.63498	1.63401
Mar 18, 2025 00:00	1.62248	1.62103	1.63423	1.63103
Mar 17, 2025 00:00	1.62575	1.62072	1.62800	1.62248
Mar 16, 2025 00:00	1.62729	1.62293	1.62808	1.62570
Mar 14, 2025 00:00	1.63463	1.62217	1.63567	1.62298
Mar 13, 2025 00:00	1.62835	1.62567	1.64072	1.63455
Mar 12, 2025 00:00	1.63425	1.62670	1.64177	1.62824
Mar 11, 2025 00:00	1.63948	1.62994	1.65172	1.63420
Mar 10, 2025 00:00	1.63840	1.63108	1.64609	1.63948
Mar 09, 2025 00:00	1.63757	1.63409	1.63942	1.63846
Mar 07, 2025 00:00	1.61804	1.61794	1.64398	1.63401
Mar 06, 2025 00:00	1.61051	1.60521	1.62530	1.61804
Mar 05, 2025 00:00	1.61815	1.60842	1.62464	1.60987
Mar 04, 2025 00:00	1.61619	1.61567	1.63551	1.61804
Mar 03, 2025 00:00	1.60200	1.59944	1.62232	1.61619
Feb 28, 2025 00:00	1.60715	1.59563	1.60790	1.60192
Feb 27, 2025 00:00	1.60527	1.59518	1.60790	1.60521
Feb 26, 2025 00:00	1.60264	1.60020	1.60777	1.60305
Feb 25, 2025 00:00	1.59167	1.58753	1.60586	1.60262
Feb 24, 2025 00:00	1.58168	1.57943	1.59276	1.59124
Feb 23, 2025 00:00	1.58421	1.58163	1.58871	1.58165
Feb 21, 2025 00:00	1.58055	1.57542	1.58692	1.58509
Feb 20, 2025 00:00	1.57421	1.57295	1.58058	1.57821
Feb 19, 2025 00:00	1.57038	1.56806	1.57721	1.57423
Feb 18, 2025 00:00	1.57736	1.56939	1.57736	1.57038
Feb 17, 2025 00:00	1.57585	1.57317	1.57736	1.57480
Feb 16, 2025 00:00	1.57500	1.57500	1.58043	1.57587
Feb 14, 2025 00:00	1.57141	1.56541	1.57876	1.57537
Feb 13, 2025 00:00	1.56910	1.56397	1.57681	1.57136
Feb 12, 2025 00:00	1.56477	1.56306	1.57220	1.56546
Feb 11, 2025 00:00	1.57307	1.56389	1.57458	1.56475
Feb 10, 2025 00:00	1.57774	1.56971	1.57995	1.57332
Feb 09, 2025 00:00	1.57774	1.57347	1.57995	1.57354
Feb 07, 2025 00:00	1.58275	1.56882	1.58336	1.57112
Feb 06, 2025 00:00	1.58881	1.58038	1.59048	1.58083
Feb 05, 2025 00:00	1.58481	1.57923	1.58998	1.58798
Feb 04, 2025 00:00	1.58707	1.58038	1.58947	1.58363
Feb 03, 2025 00:00	1.60777	1.58050	1.61452	1.58213
Feb 02, 2025 00:00	1.61223	1.60668	1.61478	1.60774
Jan 31, 2025 00:00	1.59602	1.58361	1.59836	1.59630
Jan 30, 2025 00:00	1.58844	1.58431	1.60395	1.59347
Jan 29, 2025 00:00	1.59302	1.58743	1.59520	1.58844
Jan 28, 2025 00:00	1.59274	1.58770	1.59474	1.59294
Jan 27, 2025 00:00	1.58887	1.58549	1.60159	1.59274
Jan 26, 2025 00:00	1.58879	1.58559	1.58879	1.58642
Jan 24, 2025 00:00	1.58441	1.57916	1.58713	1.58378
Jan 23, 2025 00:00	1.58914	1.58045	1.58942	1.58441
Jan 22, 2025 00:00	1.58443	1.58005	1.58942	1.58828
Jan 21, 2025 00:00	1.57853	1.57826	1.59724	1.58188
Jan 20, 2025 00:00	1.58632	1.57188	1.58687	1.57861
Jan 19, 2025 00:00	1.58587	1.58243	1.58947	1.58258
Jan 17, 2025 00:00	1.58000	1.57567	1.58504	1.58378
Jan 16, 2025 00:00	1.57349	1.57025	1.58098	1.58053
Jan 15, 2025 00:00	1.57282	1.56944	1.57774	1.57048
Jan 14, 2025 00:00	1.56843	1.56779	1.57550	1.57290
Jan 13, 2025 00:00	1.57228	1.56698	1.57572	1.56850
Jan 12, 2025 00:00	1.57662	1.57215	1.57676	1.57228
Jan 10, 2025 00:00	1.57916	1.56937	1.58063	1.57403
Jan 09, 2025 00:00	1.57808	1.57644	1.58063	1.57908
Jan 08, 2025 00:00	1.57940	1.57441	1.58203	1.57816
Jan 07, 2025 00:00	1.58471	1.57714	1.58640	1.57943
Jan 06, 2025 00:00	1.58786	1.58085	1.58967	1.58486
Jan 05, 2025 00:00	1.59068	1.58773	1.59266	1.58793
Jan 03, 2025 00:00	1.57945	1.57679	1.59106	1.58957
Jan 02, 2025 00:00	1.58371	1.57714	1.59434	1.57938
Jan 01, 2025 00:00	1.58844	1.58346	1.59076	1.58373
Dec 31, 2024 00:00	1.58856	1.58393	1.59243	1.58456
Dec 30, 2024 00:00	1.59688	1.58509	1.59780	1.58851
Dec 29, 2024 00:00	1.60210	1.59681	1.60210	1.59688
Dec 27, 2024 00:00	1.60292	1.59622	1.60351	1.59767
Dec 26, 2024 00:00	1.59594	1.59515	1.60516	1.60298
Dec 25, 2024 00:00	1.60010	1.57431	1.62628	1.59597
Dec 24, 2024 00:00	1.60208	1.59357	1.60236	1.59530
Dec 23, 2024 00:00	1.60790	1.59816	1.60906	1.59964
Dec 22, 2024 00:00	1.61072	1.60785	1.61322	1.60790
Dec 20, 2024 00:00	1.60215	1.60202	1.61103	1.60898
Dec 19, 2024 00:00	1.60385	1.59706	1.60707	1.60210
Dec 18, 2024 00:00	1.60351	1.60023	1.60668	1.60380
Dec 17, 2024 00:00	1.59231	1.59104	1.60565	1.60341
Dec 16, 2024 00:00	1.59546	1.59086	1.59870	1.59228
Dec 15, 2024 00:00	1.59668	1.59401	1.59744	1.59543
Dec 13, 2024 00:00	1.59380	1.58985	1.59591	1.59487
Dec 12, 2024 00:00	1.60400	1.58977	1.60465	1.59375
Dec 11, 2024 00:00	1.60772	1.59841	1.60958	1.60195
Dec 10, 2024 00:00	1.61345	1.60413	1.61621	1.60573
Dec 09, 2024 00:00	1.61046	1.60372	1.61501	1.61345
Dec 08, 2024 00:00	1.61392	1.61005	1.61392	1.61028
Dec 06, 2024 00:00	1.59951	1.59586	1.61350	1.61142
Dec 05, 2024 00:00	1.59236	1.58801	1.59951	1.59625
Dec 04, 2024 00:00	1.58692	1.58481	1.59421	1.59236
Dec 03, 2024 00:00	1.58773	1.58055	1.59010	1.58690
Dec 02, 2024 00:00	1.58869	1.58235	1.58904	1.58489
Dec 01, 2024 00:00	1.59177	1.58806	1.59218	1.58871
Nov 29, 2024 00:00	1.59005	1.58675	1.59457	1.58983
Nov 28, 2024 00:00	1.58972	1.58293	1.59028	1.58758
Nov 27, 2024 00:00	1.58604	1.58559	1.59497	1.58983
Nov 26, 2024 00:00	1.58068	1.57833	1.59594	1.58604
Nov 25, 2024 00:00	1.57011	1.56377	1.58932	1.58634
Nov 24, 2024 00:00	1.57011	1.56384	1.57011	1.56472
Nov 22, 2024 00:00	1.57736	1.56079	1.57766	1.56335
Nov 21, 2024 00:00	1.58080	1.57396	1.58303	1.57691
Nov 20, 2024 00:00	1.58215	1.57769	1.58572	1.58075
Nov 19, 2024 00:00	1.58776	1.58073	1.59101	1.58210
Nov 18, 2024 00:00	1.58557	1.58416	1.59104	1.58763
Nov 17, 2024 00:00	1.58768	1.58479	1.59058	1.58557
Nov 15, 2024 00:00	1.58190	1.57893	1.58985	1.58647
Nov 14, 2024 00:00	1.57988	1.57324	1.58198	1.57921
Nov 13, 2024 00:00	1.58098	1.57821	1.58491	1.57985
Nov 12, 2024 00:00	1.58135	1.57841	1.58562	1.58095
Nov 11, 2024 00:00	1.59215	1.58065	1.59215	1.58135
Nov 10, 2024 00:00	1.59031	1.58700	1.59165	1.58793
Nov 08, 2024 00:00	1.59008	1.58806	1.59821	1.58957
Nov 07, 2024 00:00	1.58998	1.58311	1.59411	1.58983
Nov 06, 2024 00:00	1.59831	1.58559	1.60128	1.59279
Nov 05, 2024 00:00	1.60922	1.60051	1.61290	1.60393
Nov 04, 2024 00:00	1.60573	1.60534	1.61421	1.60878
Nov 03, 2024 00:00	1.60627	1.60400	1.60668	1.60465
Nov 01, 2024 00:00	1.61387	1.59974	1.61551	1.60539
Oct 31, 2024 00:00	1.60570	1.60521	1.61668	1.61384
Oct 30, 2024 00:00	1.60470	1.60251	1.60927	1.60542
Oct 29, 2024 00:00	1.60671	1.59864	1.60875	1.60444
Oct 28, 2024 00:00	1.59997	1.59750	1.60992	1.60614
Oct 27, 2024 00:00	1.60259	1.59956	1.60280	1.60013
Oct 25, 2024 00:00	1.60008	1.59673	1.60625	1.60321
Oct 24, 2024 00:00	1.59681	1.59393	1.60431	1.59987
Oct 23, 2024 00:00	1.59670	1.59134	1.60026	1.59665
Oct 22, 2024 00:00	1.59877	1.59591	1.60190	1.59655
Oct 21, 2024 00:00	1.59530	1.59525	1.60126	1.59839
Oct 20, 2024 00:00	1.59870	1.59523	1.59870	1.59551
Oct 18, 2024 00:00	1.59314	1.59094	1.59893	1.59744
Oct 17, 2024 00:00	1.58940	1.58781	1.59686	1.59299
Oct 16, 2024 00:00	1.59893	1.58871	1.60231	1.58972
Oct 15, 2024 00:00	1.60044	1.59678	1.60655	1.59767
Oct 14, 2024 00:00	1.60606	1.59642	1.60798	1.60059
Oct 13, 2024 00:00	1.60586	1.60555	1.60637	1.60583
Oct 11, 2024 00:00	1.60449	1.60095	1.61166	1.60565
Oct 10, 2024 00:00	1.59312	1.59182	1.60702	1.60470
Oct 09, 2024 00:00	1.59413	1.59074	1.59597	1.59317
Oct 08, 2024 00:00	1.59515	1.59076	1.60051	1.59269
Oct 07, 2024 00:00	1.58225	1.58158	1.59847	1.59398
Oct 06, 2024 00:00	1.58413	1.57963	1.58504	1.58165
Oct 04, 2024 00:00	1.59160	1.57866	1.59668	1.58230
Oct 03, 2024 00:00	1.58929	1.58235	1.59411	1.59061
Oct 02, 2024 00:00	1.59469	1.58486	1.59668	1.58922
Oct 01, 2024 00:00	1.60010	1.59109	1.60220	1.59469
Sep 30, 2024 00:00	1.60563	1.59653	1.60803	1.60003
Sep 29, 2024 00:00	1.60886	1.60542	1.60940	1.60565
Sep 27, 2024 00:00	1.59264	1.58889	1.61057	1.60844
Sep 26, 2024 00:00	1.58511	1.58198	1.59541	1.59258
Sep 25, 2024 00:00	1.59492	1.58078	1.59795	1.58514
Sep 24, 2024 00:00	1.59686	1.59005	1.59806	1.59479
Sep 23, 2024 00:00	1.59398	1.58912	1.59941	1.59681
Sep 22, 2024 00:00	1.59847	1.59390	1.59857	1.59403
Sep 20, 2024 00:00	1.59995	1.59185	1.60539	1.59770
Sep 19, 2024 00:00	1.60617	1.59507	1.60746	1.59992
Sep 18, 2024 00:00	1.60635	1.60601	1.61608	1.60645
Sep 17, 2024 00:00	1.60878	1.60454	1.61264	1.60609
Sep 16, 2024 00:00	1.60110	1.60105	1.61062	1.60875
Sep 15, 2024 00:00	1.60671	1.60033	1.60699	1.60110
Sep 13, 2024 00:00	1.59780	1.59645	1.60927	1.60031
Sep 12, 2024 00:00	1.59248	1.58725	1.59923	1.59742
Sep 11, 2024 00:00	1.60774	1.59074	1.61603	1.59258
Sep 10, 2024 00:00	1.59693	1.59619	1.61082	1.60774
Sep 09, 2024 00:00	1.60715	1.59625	1.60875	1.59696
Sep 08, 2024 00:00	1.61002	1.60655	1.61210	1.60689
Sep 06, 2024 00:00	1.59997	1.59337	1.61290	1.61059
Sep 05, 2024 00:00	1.59678	1.59152	1.60723	1.59977
Sep 04, 2024 00:00	1.59375	1.58881	1.60051	1.59688
Sep 03, 2024 00:00	1.58554	1.58250	1.59923	1.59360
Sep 02, 2024 00:00	1.58592	1.58183	1.59084	1.58544
Aug 30, 2024 00:00	1.59286	1.58446	1.59424	1.58791
Aug 29, 2024 00:00	1.60110	1.58723	1.60385	1.59284
Aug 28, 2024 00:00	1.59790	1.59363	1.60426	1.60108
Aug 27, 2024 00:00	1.59172	1.58887	1.60102	1.59790
Aug 26, 2024 00:00	1.59472	1.58917	1.59872	1.59170
Aug 23, 2024 00:00	1.59734	1.58965	1.60026	1.59401
Aug 22, 2024 00:00	1.59617	1.59312	1.60385	1.59821
Aug 21, 2024 00:00	1.59543	1.58909	1.60179	1.59617
Aug 20, 2024 00:00	1.58058	1.58053	1.59923	1.59538
Aug 19, 2024 00:00	1.57674	1.57587	1.58806	1.58050
Aug 16, 2024 00:00	1.57411	1.57394	1.58604	1.57968
Aug 15, 2024 00:00	1.58589	1.56971	1.58755	1.57411
Aug 14, 2024 00:00	1.58504	1.58078	1.59185	1.58587
Aug 13, 2024 00:00	1.58912	1.58223	1.59058	1.58496
Aug 12, 2024 00:00	1.58839	1.57612	1.59134	1.58917
Aug 09, 2024 00:00	1.58469	1.58308	1.59337	1.58781
Aug 08, 2024 00:00	1.59921	1.58388	1.60772	1.58579
Aug 07, 2024 00:00	1.61702	1.58433	1.61891	1.59916
Aug 06, 2024 00:00	1.61527	1.61166	1.62707	1.61705
Aug 05, 2024 00:00	1.62124	1.61428	1.65180	1.61514
Aug 02, 2024 00:00	1.59041	1.58793	1.61943	1.61865
Aug 01, 2024 00:00	1.57238	1.57238	1.59286	1.59031
Jul 31, 2024 00:00	1.57038	1.56715	1.57719	1.57245
Jul 30, 2024 00:00	1.56382	1.55994	1.57183	1.57109
Jul 29, 2024 00:00	1.56519	1.56201	1.56838	1.56384
Jul 26, 2024 00:00	1.56932	1.56260	1.57085	1.56666
Jul 25, 2024 00:00	1.56057	1.56014	1.57828	1.56927
Jul 24, 2024 00:00	1.54660	1.54521	1.56397	1.56055
Jul 23, 2024 00:00	1.54703	1.54281	1.55015	1.54775
Jul 22, 2024 00:00	1.54381	1.54347	1.55087	1.54698
Jul 19, 2024 00:00	1.54428	1.54078	1.54751	1.54464
Jul 18, 2024 00:00	1.55183	1.54331	1.55538	1.54426
Jul 17, 2024 00:00	1.52978	1.52952	1.55231	1.55058
Jul 16, 2024 00:00	1.52753	1.52579	1.53214	1.53092
Jul 15, 2024 00:00	1.52253	1.52138	1.53064	1.52756
Jul 12, 2024 00:00	1.52052	1.51881	1.52718	1.52476
Jul 11, 2024 00:00	1.51472	1.51428	1.52742	1.52057
Jul 10, 2024 00:00	1.51895	1.51320	1.52253	1.51469
Jul 09, 2024 00:00	1.51826	1.51692	1.52207	1.51893
Jul 08, 2024 00:00	1.52376	1.51791	1.52695	1.51830
Jul 05, 2024 00:00	1.51252	1.51204	1.52462	1.52339
Jul 04, 2024 00:00	1.51361	1.50759	1.51584	1.51254
Jul 03, 2024 00:00	1.51359	1.51105	1.51699	1.51359
Jul 02, 2024 00:00	1.52117	1.51236	1.52367	1.51357
Jul 01, 2024 00:00	1.51893	1.51734	1.52623	1.52230
Jun 28, 2024 00:00	1.52474	1.52045	1.52835	1.52369
Jun 27, 2024 00:00	1.52788	1.52351	1.52975	1.52479
Jun 26, 2024 00:00	1.52581	1.52270	1.52999	1.52791
Jun 25, 2024 00:00	1.52919	1.52530	1.53280	1.52695
Jun 24, 2024 00:00	1.53280	1.52728	1.53516	1.52922
Jun 21, 2024 00:00	1.53516	1.53128	1.53917	1.53168
Jun 20, 2024 00:00	1.55010	1.53426	1.55424	1.53518
Jun 19, 2024 00:00	1.55149	1.54861	1.55448	1.55008
Jun 18, 2024 00:00	1.54383	1.54302	1.55545	1.55147
Jun 17, 2024 00:00	1.54200	1.53931	1.54607	1.54381
Jun 14, 2024 00:00	1.53752	1.53648	1.54751	1.54328
Jun 13, 2024 00:00	1.53464	1.53186	1.54185	1.53754
Jun 12, 2024 00:00	1.53226	1.53139	1.54457	1.53466
Jun 11, 2024 00:00	1.53494	1.53151	1.53846	1.53224
Jun 10, 2024 00:00	1.53563	1.53231	1.54029	1.53492
Jun 07, 2024 00:00	1.53650	1.53006	1.54395	1.53704
Jun 06, 2024 00:00	1.53384	1.53308	1.54212	1.53645
Jun 05, 2024 00:00	1.53690	1.53111	1.54176	1.53384
Jun 04, 2024 00:00	1.52277	1.52163	1.54107	1.53685
Jun 03, 2024 00:00	1.51240	1.51014	1.52648	1.52281
May 31, 2024 00:00	1.51492	1.50419	1.51745	1.51044
May 30, 2024 00:00	1.50216	1.50096	1.51692	1.51490
